,unique_id,forecast_month,forecast_data,forecast_quantity
334,"HL Mountain Frame - Black, 42_Leather Seat Factory_Canada",2,2014-07-01,4.0
335,"HL Mountain Frame - Black, 42_Leather Seat Factory_Canada",3,2014-08-01,4.0
336,"HL Mountain Frame - Black, 42_Metropolitan Bicycle Supply_United Kingdom",1,2014-06-01,4.0
337,"HL Mountain Frame - Black, 42_Metropolitan Bicycle Supply_United Kingdom",2,2014-07-01,4.0
338,"HL Mountain Frame - Black, 42_Metropolitan Bicycle Supply_United Kingdom",3,2014-08-01,4.0
339,"HL Mountain Frame - Black, 42_Original Bicycle Supply Company_Canada",1,2014-06-01,3.0
340,"HL Mountain Frame - Black, 42_Original Bicycle Supply Company_Canada",2,2014-07-01,3.0
341,"HL Mountain Frame - Black, 42_Original Bicycle Supply Company_Canada",3,2014-08-01,3.0
342,"HL Mountain Frame - Black, 42_Paint Supply_Texas",1,2014-06-01,2.0
343,"HL Mountain Frame - Black, 42_Paint Supply_Texas",2,2014-07-01,2.0
344,"HL Mountain Frame - Black, 42_Paint Supply_Texas",3,2014-08-01,2.0
345,"HL Mountain Frame - Black, 42_Permanent Finish Products_Nevada",1,2014-06-01,5.0
346,"HL Mountain Frame - Black, 42_Permanent Finish Products_Nevada",2,2014-07-01,5.0
347,"HL Mountain Frame - Black, 42_Permanent Finish Products_Nevada",3,2014-08-01,5.0
348,"HL Mountain Frame - Black, 42_Rapid Bikes_Canada",1,2014-06-01,1.0
349,"HL Mountain Frame - Black, 42_Rapid Bikes_Canada",2,2014-07-01,1.0
350,"HL Mountain Frame - Black, 42_Rapid Bikes_Canada",3,2014-08-01,1.0
351,"HL Mountain Frame - Black, 42_Real Sporting Goods_Arizona",1,2014-06-01,3.0
352,"HL Mountain Frame - Black, 42_Real Sporting Goods_Arizona",2,2014-07-01,3.0
353,"HL Mountain Frame - Black, 42_Real Sporting Goods_Arizona",3,2014-08-01,3.0
354,"HL Mountain Frame - Black, 42_Red Bicycle Company_Canada",1,2014-06-01,1.0
355,"HL Mountain Frame - Black, 42_Red Bicycle Company_Canada",2,2014-07-01,1.0
356,"HL Mountain Frame - Black, 42_Red Bicycle Company_Canada",3,2014-08-01,1.0
357,"HL Mountain Frame - Black, 42_Registered Cycle Store_France",1,2014-06-01,6.0
358,"HL Mountain Frame - Black, 42_Registered Cycle Store_France",2,2014-07-01,6.0
359,"HL Mountain Frame - Black, 42_Registered Cycle Store_France",3,2014-08-01,6.0
360,"HL Mountain Frame - Black, 42_Resale Services_California",1,2014-06-01,1.0
361,"HL Mountain Frame - Black, 42_Resale Services_California",2,2014-07-01,1.0
362,"HL Mountain Frame - Black, 42_Resale Services_California",3,2014-08-01,1.0
363,"HL Mountain Frame - Black, 42_Safe Cycles Shop_Washington",1,2014-06-01,3.0
364,"HL Mountain Frame - Black, 42_Safe Cycles Shop_Washington",2,2014-07-01,3.0
365,"HL Mountain Frame - Black, 42_Safe Cycles Shop_Washington",3,2014-08-01,3.0
366,"HL Mountain Frame - Black, 42_Satin Finish Company_Texas",1,2014-06-01,2.0
367,"HL Mountain Frame - Black, 42_Satin Finish Company_Texas",2,2014-07-01,2.0
368,"HL Mountain Frame - Black, 42_Satin Finish Company_Texas",3,2014-08-01,2.0
369,"HL Mountain Frame - Black, 42_The Gear Store_Texas",1,2014-06-01,3.0
370,"HL Mountain Frame - Black, 42_The Gear Store_Texas",2,2014-07-01,3.0
371,"HL Mountain Frame - Black, 42_The Gear Store_Texas",3,2014-08-01,3.0
372,"HL Mountain Frame - Black, 42_Top Sports Supply_Canada",1,2014-06-01,5.0
373,"HL Mountain Frame - Black, 42_Top Sports Supply_Canada",2,2014-07-01,5.0
374,"HL Mountain Frame - Black, 42_Top Sports Supply_Canada",3,2014-08-01,5.0
375,"HL Mountain Frame - Black, 42_Trailblazing Sports_California",1,2014-06-01,2.0
376,"HL Mountain Frame - Black, 42_Trailblazing Sports_California",2,2014-07-01,2.0
377,"HL Mountain Frame - Black, 42_Trailblazing Sports_California",3,2014-08-01,2.0
378,"HL Mountain Frame - Black, 42_Vigorous Exercise Company_Canada",1,2014-06-01,4.0
379,"HL Mountain Frame - Black, 42_Vigorous Exercise Company_Canada",2,2014-07-01,4.0
380,"HL Mountain Frame - Black, 42_Vigorous Exercise Company_Canada",3,2014-08-01,4.0
381,"HL Mountain Frame - Black, 42_eCommerce Bikes_Mississippi",1,2014-06-01,2.0
382,"HL Mountain Frame - Black, 42_eCommerce Bikes_Mississippi",2,2014-07-01,2.0
383,"HL Mountain Frame - Black, 42_eCommerce Bikes_Mississippi",3,2014-08-01,2.0
384,"HL Mountain Frame - Silver, 38_Better Bike Shop_Georgia",1,2014-06-01,1.0
385,"HL Mountain Frame - Silver, 38_Better Bike Shop_Georgia",2,2014-07-01,1.0
386,"HL Mountain Frame - Silver, 38_Better Bike Shop_Georgia",3,2014-08-01,1.0
387,"HL Mountain Frame - Silver, 38_Bicycle Lines Distributors_Missouri",1,2014-06-01,2.0
388,"HL Mountain Frame - Silver, 38_Bicycle Lines Distributors_Missouri",2,2014-07-01,2.0
389,"HL Mountain Frame - Silver, 38_Bicycle Lines Distributors_Missouri",3,2014-08-01,2.0
390,"HL Mountain Frame - Silver, 38_Brakes and Gears_Utah",1,2014-06-01,4.0
391,"HL Mountain Frame - Silver, 38_Brakes and Gears_Utah",2,2014-07-01,4.0
392,"HL Mountain Frame - Silver, 38_Brakes and Gears_Utah",3,2014-08-01,4.0
393,"HL Mountain Frame - Silver, 38_Casual Bicycle Store_New Hampshire",1,2014-06-01,2.0
394,"HL Mountain Frame - Silver, 38_Casual Bicycle Store_New Hampshire",2,2014-07-01,2.0
395,"HL Mountain Frame - Silver, 38_Casual Bicycle Store_New Hampshire",3,2014-08-01,2.0
396,"HL Mountain Frame - Silver, 38_Catalog Store_Michigan",1,2014-06-01,4.0
397,"HL Mountain Frame - Silver, 38_Catalog Store_Michigan",2,2014-07-01,4.0
398,"HL Mountain Frame - Silver, 38_Catalog Store_Michigan",3,2014-08-01,4.0
399,"HL Mountain Frame - Silver, 38_Chic Department Stores_Texas",1,2014-06-01,2.0
400,"HL Mountain Frame - Silver, 38_Chic Department Stores_Texas",2,2014-07-01,2.0
401,"HL Mountain Frame - Silver, 38_Chic Department Stores_Texas",3,2014-08-01,2.0
402,"HL Mountain Frame - Silver, 38_Closeout Boutique_Washington",1,2014-06-01,2.0
403,"HL Mountain Frame - Silver, 38_Closeout Boutique_Washington",2,2014-07-01,2.0
404,"HL Mountain Frame - Silver, 38_Closeout Boutique_Washington",3,2014-08-01,2.0
405,"HL Mountain Frame - Silver, 38_Extraordinary Bike Works_Texas",1,2014-06-01,3.0
406,"HL Mountain Frame - Silver, 38_Extraordinary Bike Works_Texas",2,2014-07-01,3.0
407,"HL Mountain Frame - Silver, 38_Extraordinary Bike Works_Texas",3,2014-08-01,3.0
408,"HL Mountain Frame - Silver, 38_Fashionable Bikes and Accessories_Utah",1,2014-06-01,1.0
409,"HL Mountain Frame - Silver, 38_Fashionable Bikes and Accessories_Utah",2,2014-07-01,1.0
410,"HL Mountain Frame - Silver, 38_Fashionable Bikes and Accessories_Utah",3,2014-08-01,1.0
411,"HL Mountain Frame - Silver, 38_Field Trip Store_Colorado",1,2014-06-01,5.0
412,"HL Mountain Frame - Silver, 38_Field Trip Store_Colorado",2,2014-07-01,5.0
413,"HL Mountain Frame - Silver, 38_Field Trip Store_Colorado",3,2014-08-01,5.0
414,"HL Mountain Frame - Silver, 38_Genial Bike Associates_Texas",1,2014-06-01,2.0
415,"HL Mountain Frame - Silver, 38_Genial Bike Associates_Texas",2,2014-07-01,2.0
416,"HL Mountain Frame - Silver, 38_Genial Bike Associates_Texas",3,2014-08-01,2.0
417,"HL Mountain Frame - Silver, 38_Golf and Cycle Store_California",1,2014-06-01,6.0
418,"HL Mountain Frame - Silver, 38_Golf and Cycle Store_California",2,2014-07-01,6.0
419,"HL Mountain Frame - Silver, 38_Golf and Cycle Store_California",3,2014-08-01,6.0
420,"HL Mountain Frame - Silver, 38_Grand Discount Store_Indiana",1,2014-06-01,2.0
421,"HL Mountain Frame - Silver, 38_Grand Discount Store_Indiana",2,2014-07-01,2.0
422,"HL Mountain Frame - Silver, 38_Grand Discount Store_Indiana",3,2014-08-01,2.0
423,"HL Mountain Frame - Silver, 38_Great Bikes _Wyoming",1,2014-06-01,3.0
424,"HL Mountain Frame - Silver, 38_Great Bikes _Wyoming",2,2014-07-01,3.0
425,"HL Mountain Frame - Silver, 38_Great Bikes _Wyoming",3,2014-08-01,3.0
426,"HL Mountain Frame - Silver, 38_Immediate Repair Shop_Connecticut",1,2014-06-01,2.0
427,"HL Mountain Frame - Silver, 38_Immediate Repair Shop_Connecticut",2,2014-07-01,2.0
428,"HL Mountain Frame - Silver, 38_Immediate Repair Shop_Connecticut",3,2014-08-01,2.0
429,"HL Mountain Frame - Silver, 38_Latest Sports Equipment_Washington",1,2014-06-01,1.0
430,"HL Mountain Frame - Silver, 38_Latest Sports Equipment_Washington",2,2014-07-01,1.0
431,"HL Mountain Frame - Silver, 38_Latest Sports Equipment_Washington",3,2014-08-01,1.0
432,"HL Mountain Frame - Silver, 38_Leather Seat Factory_Canada",1,2014-06-01,2.0
433,"HL Mountain Frame - Silver, 38_Leather Seat Factory_Canada",2,2014-07-01,2.0
434,"HL Mountain Frame - Silver, 38_Leather Seat Factory_Canada",3,2014-08-01,2.0
435,"HL Mountain Frame - Silver, 38_Metropolitan Bicycle Supply_United Kingdom",1,2014-06-01,5.0
436,"HL Mountain Frame - Silver, 38_Metropolitan Bicycle Supply_United Kingdom",2,2014-07-01,5.0
437,"HL Mountain Frame - Silver, 38_Metropolitan Bicycle Supply_United Kingdom",3,2014-08-01,5.0
438,"HL Mountain Frame - Silver, 38_Nearby Cycle Shop_United Kingdom",1,2014-06-01,2.0
439,"HL Mountain Frame - Silver, 38_Nearby Cycle Shop_United Kingdom",2,2014-07-01,2.0
440,"HL Mountain Frame - Silver, 38_Nearby Cycle Shop_United Kingdom",3,2014-08-01,2.0
441,"HL Mountain Frame - Silver, 38_Original Bicycle Supply Company_Canada",1,2014-06-01,5.0
442,"HL Mountain Frame - Silver, 38_Original Bicycle Supply Company_Canada",2,2014-07-01,5.0
443,"HL Mountain Frame - Silver, 38_Original Bicycle Supply Company_Canada",3,2014-08-01,5.0
444,"HL Mountain Frame - Silver, 38_Paint Supply_Texas",1,2014-06-01,1.0
445,"HL Mountain Frame - Silver, 38_Paint Supply_Texas",2,2014-07-01,1.0
446,"HL Mountain Frame - Silver, 38_Paint Supply_Texas",3,2014-08-01,1.0
447,"HL Mountain Frame - Silver, 38_Permanent Finish Products_Nevada",1,2014-06-01,6.0
448,"HL Mountain Frame - Silver, 38_Permanent Finish Products_Nevada",2,2014-07-01,6.0
449,"HL Mountain Frame - Silver, 38_Permanent Finish Products_Nevada",3,2014-08-01,6.0
450,"HL Mountain Frame - Silver, 38_Rapid Bikes_Canada",1,2014-06-01,2.0
451,"HL Mountain Frame - Silver, 38_Rapid Bikes_Canada",2,2014-07-01,2.0
452,"HL Mountain Frame - Silver, 38_Rapid Bikes_Canada",3,2014-08-01,2.0
453,"HL Mountain Frame - Silver, 38_Real Sporting Goods_Arizona",1,2014-06-01,1.0
454,"HL Mountain Frame - Silver, 38_Real Sporting Goods_Arizona",2,2014-07-01,1.0
455,"HL Mountain Frame - Silver, 38_Real Sporting Goods_Arizona",3,2014-08-01,1.0
456,"HL Mountain Frame - Silver, 38_Red Bicycle Company_Canada",1,2014-06-01,2.0
457,"HL Mountain Frame - Silver, 38_Red Bicycle Company_Canada",2,2014-07-01,2.0
458,"HL Mountain Frame - Silver, 38_Red Bicycle Company_Canada",3,2014-08-01,2.0
459,"HL Mountain Frame - Silver, 38_Registered Cycle Store_France",1,2014-06-01,4.0
460,"HL Mountain Frame - Silver, 38_Registered Cycle Store_France",2,2014-07-01,4.0
461,"HL Mountain Frame - Silver, 38_Registered Cycle Store_France",3,2014-08-01,4.0
462,"HL Mountain Frame - Silver, 38_Resale Services_California",1,2014-06-01,3.0
463,"HL Mountain Frame - Silver, 38_Resale Services_California",2,2014-07-01,3.0
464,"HL Mountain Frame - Silver, 38_Resale Services_California",3,2014-08-01,3.0
465,"HL Mountain Frame - Silver, 38_Safe Cycles Shop_Washington",1,2014-06-01,1.0
466,"HL Mountain Frame - Silver, 38_Safe Cycles Shop_Washington",2,2014-07-01,1.0
467,"HL Mountain Frame - Silver, 38_Safe Cycles Shop_Washington",3,2014-08-01,1.0
468,"HL Mountain Frame - Silver, 38_Satin Finish Company_Texas",1,2014-06-01,3.0
469,"HL Mountain Frame - Silver, 38_Satin Finish Company_Texas",2,2014-07-01,3.0
470,"HL Mountain Frame - Silver, 38_Satin Finish Company_Texas",3,2014-08-01,3.0
471,"HL Mountain Frame - Silver, 38_Small Bike Shop_California",1,2014-06-01,3.0
472,"HL Mountain Frame - Silver, 38_Small Bike Shop_California",2,2014-07-01,3.0
473,"HL Mountain Frame - Silver, 38_Small Bike Shop_California",3,2014-08-01,3.0
474,"HL Mountain Frame - Silver, 38_Spare Parts Co._France",1,2014-06-01,1.0
475,"HL Mountain Frame - Silver, 38_Spare Parts Co._France",2,2014-07-01,1.0
476,"HL Mountain Frame - Silver, 38_Spare Parts Co._France",3,2014-08-01,1.0
477,"HL Mountain Frame - Silver, 38_Top Sports Supply_Canada",1,2014-06-01,3.0
478,"HL Mountain Frame - Silver, 38_Top Sports Supply_Canada",2,2014-07-01,3.0
479,"HL Mountain Frame - Silver, 38_Top Sports Supply_Canada",3,2014-08-01,3.0
480,"HL Mountain Frame - Silver, 38_Trailblazing Sports_California",1,2014-06-01,1.0
481,"HL Mountain Frame - Silver, 38_Trailblazing Sports_California",2,2014-07-01,1.0
482,"HL Mountain Frame - Silver, 38_Trailblazing Sports_California",3,2014-08-01,1.0
483,"HL Mountain Frame - Silver, 38_Vigorous Exercise Company_Canada",1,2014-06-01,3.0
484,"HL Mountain Frame - Silver, 38_Vigorous Exercise Company_Canada",2,2014-07-01,3.0
485,"HL Mountain Frame - Silver, 38_Vigorous Exercise Company_Canada",3,2014-08-01,3.0
486,"HL Mountain Frame - Silver, 38_eCommerce Bikes_Mississippi",1,2014-06-01,1.0
487,"HL Mountain Frame - Silver, 38_eCommerce Bikes_Mississippi",2,2014-07-01,1.0
488,"HL Mountain Frame - Silver, 38_eCommerce Bikes_Mississippi",3,2014-08-01,1.0
489,"HL Mountain Frame - Silver, 42_Closeout Boutique_Washington",1,2014-06-01,2.0
490,"HL Mountain Frame - Silver, 42_Closeout Boutique_Washington",2,2014-07-01,2.0
491,"HL Mountain Frame - Silver, 42_Closeout Boutique_Washington",3,2014-08-01,2.0
492,"HL Mountain Frame - Silver, 42_Original Bicycle Supply Company_Canada",1,2014-06-01,2.0
493,"HL Mountain Frame - Silver, 42_Original Bicycle Supply Company_Canada",2,2014-07-01,2.0
494,"HL Mountain Frame - Silver, 42_Original Bicycle Supply Company_Canada",3,2014-08-01,2.0
495,"HL Mountain Frame - Silver, 42_Satin Finish Company_Texas",1,2014-06-01,2.0
496,"HL Mountain Frame - Silver, 42_Satin Finish Company_Texas",2,2014-07-01,2.0
497,"HL Mountain Frame - Silver, 42_Satin Finish Company_Texas",3,2014-08-01,2.0
498,"HL Mountain Frame - Silver, 46_Bicycle Lines Distributors_Missouri",1,2014-06-01,3.0
499,"HL Mountain Frame - Silver, 46_Bicycle Lines Distributors_Missouri",2,2014-07-01,3.0
500,"HL Mountain Frame - Silver, 46_Bicycle Lines Distributors_Missouri",3,2014-08-01,3.0
501,"HL Mountain Frame - Silver, 46_Catalog Store_Michigan",1,2014-06-01,2.0
502,"HL Mountain Frame - Silver, 46_Catalog Store_Michigan",2,2014-07-01,2.0
503,"HL Mountain Frame - Silver, 46_Catalog Store_Michigan",3,2014-08-01,2.0
504,"HL Mountain Frame - Silver, 46_Closeout Boutique_Washington",1,2014-06-01,2.0
505,"HL Mountain Frame - Silver, 46_Closeout Boutique_Washington",2,2014-07-01,2.0
506,"HL Mountain Frame - Silver, 46_Closeout Boutique_Washington",3,2014-08-01,2.0
507,"HL Mountain Frame - Silver, 46_Extraordinary Bike Works_Texas",1,2014-06-01,4.0
508,"HL Mountain Frame - Silver, 46_Extraordinary Bike Works_Texas",2,2014-07-01,4.0
509,"HL Mountain Frame - Silver, 46_Extraordinary Bike Works_Texas",3,2014-08-01,4.0
510,"HL Mountain Frame - Silver, 46_Fashionable Bikes and Accessories_Utah",1,2014-06-01,3.0
511,"HL Mountain Frame - Silver, 46_Fashionable Bikes and Accessories_Utah",2,2014-07-01,3.0
512,"HL Mountain Frame - Silver, 46_Fashionable Bikes and Accessories_Utah",3,2014-08-01,3.0
513,"HL Mountain Frame - Silver, 46_Fashionable Department Stores_New York",1,2014-06-01,1.0
514,"HL Mountain Frame - Silver, 46_Fashionable Department Stores_New York",2,2014-07-01,1.0
515,"HL Mountain Frame - Silver, 46_Fashionable Department Stores_New York",3,2014-08-01,1.0
516,"HL Mountain Frame - Silver, 46_Genial Bike Associates_Texas",1,2014-06-01,4.0
517,"HL Mountain Frame - Silver, 46_Genial Bike Associates_Texas",2,2014-07-01,4.0
518,"HL Mountain Frame - Silver, 46_Genial Bike Associates_Texas",3,2014-08-01,4.0
519,"HL Mountain Frame - Silver, 46_Golf and Cycle Store_California",1,2014-06-01,4.0
520,"HL Mountain Frame - Silver, 46_Golf and Cycle Store_California",2,2014-07-01,4.0
521,"HL Mountain Frame - Silver, 46_Golf and Cycle Store_California",3,2014-08-01,4.0
522,"HL Mountain Frame - Silver, 46_Grand Discount Store_Indiana",1,2014-06-01,2.0
523,"HL Mountain Frame - Silver, 46_Grand Discount Store_Indiana",2,2014-07-01,2.0
524,"HL Mountain Frame - Silver, 46_Grand Discount Store_Indiana",3,2014-08-01,2.0
525,"HL Mountain Frame - Silver, 46_Leather Seat Factory_Canada",1,2014-06-01,4.0
526,"HL Mountain Frame - Silver, 46_Leather Seat Factory_Canada",2,2014-07-01,4.0
527,"HL Mountain Frame - Silver, 46_Leather Seat Factory_Canada",3,2014-08-01,4.0
528,"HL Mountain Frame - Silver, 46_Metropolitan Bicycle Supply_United Kingdom",1,2014-06-01,7.0
529,"HL Mountain Frame - Silver, 46_Metropolitan Bicycle Supply_United Kingdom",2,2014-07-01,7.0
530,"HL Mountain Frame - Silver, 46_Metropolitan Bicycle Supply_United Kingdom",3,2014-08-01,7.0
531,"HL Mountain Frame - Silver, 46_Original Bicycle Supply Company_Canada",1,2014-06-01,3.0
532,"HL Mountain Frame - Silver, 46_Original Bicycle Supply Company_Canada",2,2014-07-01,3.0
533,"HL Mountain Frame - Silver, 46_Original Bicycle Supply Company_Canada",3,2014-08-01,3.0
534,"HL Mountain Frame - Silver, 46_Paint Supply_Texas",1,2014-06-01,3.0
535,"HL Mountain Frame - Silver, 46_Paint Supply_Texas",2,2014-07-01,3.0
536,"HL Mountain Frame - Silver, 46_Paint Supply_Texas",3,2014-08-01,3.0
537,"HL Mountain Frame - Silver, 46_Permanent Finish Products_Nevada",1,2014-06-01,5.0
538,"HL Mountain Frame - Silver, 46_Permanent Finish Products_Nevada",2,2014-07-01,5.0
539,"HL Mountain Frame - Silver, 46_Permanent Finish Products_Nevada",3,2014-08-01,5.0
540,"HL Mountain Frame - Silver, 46_Rapid Bikes_Canada",1,2014-06-01,1.0
541,"HL Mountain Frame - Silver, 46_Rapid Bikes_Canada",2,2014-07-01,1.0
542,"HL Mountain Frame - Silver, 46_Rapid Bikes_Canada",3,2014-08-01,1.0
543,"HL Mountain Frame - Silver, 46_Real Sporting Goods_Arizona",1,2014-06-01,2.0
544,"HL Mountain Frame - Silver, 46_Real Sporting Goods_Arizona",2,2014-07-01,2.0
545,"HL Mountain Frame - Silver, 46_Real Sporting Goods_Arizona",3,2014-08-01,2.0
546,"HL Mountain Frame - Silver, 46_Registered Cycle Store_France",1,2014-06-01,3.0
547,"HL Mountain Frame - Silver, 46_Registered Cycle Store_France",2,2014-07-01,3.0
548,"HL Mountain Frame - Silver, 46_Registered Cycle Store_France",3,2014-08-01,3.0
549,"HL Mountain Frame - Silver, 46_Safe Cycles Shop_Washington",1,2014-06-01,1.0
550,"HL Mountain Frame - Silver, 46_Safe Cycles Shop_Washington",2,2014-07-01,1.0
551,"HL Mountain Frame - Silver, 46_Safe Cycles Shop_Washington",3,2014-08-01,1.0
552,"HL Mountain Frame - Silver, 46_Satin Finish Company_Texas",1,2014-06-01,2.0
553,"HL Mountain Frame - Silver, 46_Satin Finish Company_Texas",2,2014-07-01,2.0
554,"HL Mountain Frame - Silver, 46_Satin Finish Company_Texas",3,2014-08-01,2.0
555,"HL Mountain Frame - Silver, 46_Top Sports Supply_Canada",1,2014-06-01,4.0
556,"HL Mountain Frame - Silver, 46_Top Sports Supply_Canada",2,2014-07-01,4.0
557,"HL Mountain Frame - Silver, 46_Top Sports Supply_Canada",3,2014-08-01,4.0
558,"HL Mountain Frame - Silver, 46_Trailblazing Sports_California",1,2014-06-01,3.0
559,"HL Mountain Frame - Silver, 46_Trailblazing Sports_California",2,2014-07-01,3.0
560,"HL Mountain Frame - Silver, 46_Trailblazing Sports_California",3,2014-08-01,3.0
561,"HL Mountain Frame - Silver, 46_Vigorous Exercise Company_Canada",1,2014-06-01,6.0
562,"HL Mountain Frame - Silver, 46_Vigorous Exercise Company_Canada",2,2014-07-01,6.0
563,"HL Mountain Frame - Silver, 46_Vigorous Exercise Company_Canada",3,2014-08-01,6.0
564,"HL Mountain Frame - Silver, 46_eCommerce Bikes_Mississippi",1,2014-06-01,2.0
565,"HL Mountain Frame - Silver, 46_eCommerce Bikes_Mississippi",2,2014-07-01,2.0
566,"HL Mountain Frame - Silver, 46_eCommerce Bikes_Mississippi",3,2014-08-01,2.0
567,HL Mountain Handlebars_Better Bike Shop_Georgia,1,2014-06-01,2.0
568,HL Mountain Handlebars_Better Bike Shop_Georgia,2,2014-07-01,2.0
569,HL Mountain Handlebars_Better Bike Shop_Georgia,3,2014-08-01,2.0
570,HL Mountain Handlebars_Brakes and Gears_Utah,1,2014-06-01,2.0
571,HL Mountain Handlebars_Brakes and Gears_Utah,2,2014-07-01,2.0
572,HL Mountain Handlebars_Brakes and Gears_Utah,3,2014-08-01,2.0
573,HL Mountain Handlebars_Field Trip Store_Colorado,1,2014-06-01,3.0
574,HL Mountain Handlebars_Field Trip Store_Colorado,2,2014-07-01,3.0
575,HL Mountain Handlebars_Field Trip Store_Colorado,3,2014-08-01,3.0
576,HL Mountain Handlebars_Great Bikes _Wyoming,1,2014-06-01,2.0
577,HL Mountain Handlebars_Great Bikes _Wyoming,2,2014-07-01,2.0
578,HL Mountain Handlebars_Great Bikes _Wyoming,3,2014-08-01,2.0
579,HL Mountain Handlebars_Latest Sports Equipment_Washington,1,2014-06-01,2.0
580,HL Mountain Handlebars_Latest Sports Equipment_Washington,2,2014-07-01,2.0
581,HL Mountain Handlebars_Latest Sports Equipment_Washington,3,2014-08-01,2.0
582,HL Mountain Handlebars_Many Bikes Store_California,1,2014-06-01,1.0
583,HL Mountain Handlebars_Many Bikes Store_California,2,2014-07-01,1.0
584,HL Mountain Handlebars_Many Bikes Store_California,3,2014-08-01,1.0
585,HL Mountain Handlebars_Noiseless Gear Company_Georgia,1,2014-06-01,2.0
586,HL Mountain Handlebars_Noiseless Gear Company_Georgia,2,2014-07-01,2.0
587,HL Mountain Handlebars_Noiseless Gear Company_Georgia,3,2014-08-01,2.0
588,HL Mountain Handlebars_Professional Cycle Store_Arizona,1,2014-06-01,3.0
589,HL Mountain Handlebars_Professional Cycle Store_Arizona,2,2014-07-01,3.0
590,HL Mountain Handlebars_Professional Cycle Store_Arizona,3,2014-08-01,3.0
591,HL Mountain Handlebars_Rural Cycle Emporium_Canada,1,2014-06-01,1.0
592,HL Mountain Handlebars_Rural Cycle Emporium_Canada,2,2014-07-01,1.0
593,HL Mountain Handlebars_Rural Cycle Emporium_Canada,3,2014-08-01,1.0
594,HL Mountain Handlebars_Valuable Bike Parts Company_Florida,1,2014-06-01,2.0
595,HL Mountain Handlebars_Valuable Bike Parts Company_Florida,2,2014-07-01,2.0
596,HL Mountain Handlebars_Valuable Bike Parts Company_Florida,3,2014-08-01,2.0
